subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,11,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,11,171.11326599121094,285.7687683105469,159.60482025146484,225.75992889404296,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,173.15159606933594,211.69691162109376,199.32274627685547,285.7687683105469,32.44211355728087,,,,,,,,,,,,,,,,,,,,,"87:189.3616,220.0575,191.6158,228.5847,285.7688|157:191.3416,204.4502,211.3453,185.7315,229.5876|149:214.8018,192.7373,197.6696,192.0550,249.6136|109:191.9025,209.5308,272.3172,212.2543,222.6750|143:178.4324,179.5654,184.4147,188.9219,187.3559|114:176.9086,185.6308,173.7496,176.5178,185.5576|117:176.4864,180.4373,190.7927,196.4358,180.9529|2:164.9968,179.2041,159.7502,216.4893,173.4109|88:184.6349,176.2890,174.7470,190.6224,183.5951|145:179.6342,195.1662,202.1825,193.2276,209.4642|166:170.4689,168.5466,224.7505,212.7628,197.7713|141:197.9829,185.4403,178.7722,205.7370,245.3497|65:162.4811,163.6236,174.6687,165.8100,173.1516|6:178.3209,170.5682,176.9800,180.6510,199.6856|131:166.7285,179.3142,173.6458,177.4926,190.1140|119:170.1676,168.6115,169.2740,172.6839,179.9200|96:233.7590,222.3317,219.3241,253.8643,198.9599|162:173.0411,183.3391,183.9329,215.7256,222.9415|107:189.3686,202.3838,234.5454,228.0713,258.1324|0:216.9510,204.2675,218.2598,259.2857,259.9305",,,0,,,,,1,1,1,1,1,False,True,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,12,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,12,170.2133331298828,258.62054443359375,160.06004333496094,233.759033203125,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,171.8448486328125,205.50631408691407,193.65606689453125,258.62054443359375,24.07703364246377,,,,,,,,,,,,,,,,,,,,,"87:220.0575,191.6158,228.5847,285.7688,239.7036|157:204.4502,211.3453,185.7315,229.5876,189.1137|149:192.7373,197.6696,192.0550,249.6136,200.3026|109:209.5308,272.3172,212.2543,222.6750,238.1681|143:179.5654,184.4147,188.9219,187.3559,191.1237|114:185.6308,173.7496,176.5178,185.5576,212.5878|117:180.4373,190.7927,196.4358,180.9529,185.6674|2:179.2041,159.7502,216.4893,173.4109,171.8448|88:176.2890,174.7470,190.6224,183.5951,192.1596|145:195.1662,202.1825,193.2276,209.4642,191.1364|166:168.5466,224.7505,212.7628,197.7713,195.1526|141:185.4403,178.7722,205.7370,245.3497,206.4608|65:163.6236,174.6687,165.8100,173.1516,174.7889|6:170.5682,176.9800,180.6510,199.6856,191.3253|131:179.3142,173.6458,177.4926,190.1140,189.9980|119:168.6115,169.2740,172.6839,179.9200,186.9335|96:222.3317,219.3241,253.8643,198.9599,258.6205|162:183.3391,183.9329,215.7256,222.9415,242.5571|107:202.3838,234.5454,228.0713,258.1324,227.1792|0:204.2675,218.2598,259.2857,259.9305,225.3027",,,0,,,,,1,1,1,1,1,False,True,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,13,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,13,174.39462280273438,288.0552062988281,160.51526641845703,251.1620910644531,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,180.8681640625,225.79958114624023,221.21271514892578,288.0552062988281,32.814262143362185,,,,,,,,,,,,,,,,,,,,,"87:191.6158,228.5847,285.7688,239.7036,235.0732|157:211.3453,185.7315,229.5876,189.1137,288.0552|149:197.6696,192.0550,249.6136,200.3026,263.1784|109:272.3172,212.2543,222.6750,238.1681,229.0018|143:184.4147,188.9219,187.3559,191.1237,190.9805|114:173.7496,176.5178,185.5576,212.5878,195.0713|117:190.7927,196.4358,180.9529,185.6674,192.5157|2:159.7502,216.4893,173.4109,171.8448,185.0137|88:174.7470,190.6224,183.5951,192.1596,209.5022|145:202.1825,193.2276,209.4642,191.1364,225.5307|166:224.7505,212.7628,197.7713,195.1526,205.1893|141:178.7722,205.7370,245.3497,206.4608,250.9621|65:174.6687,165.8100,173.1516,174.7889,180.8682|6:176.9800,180.6510,199.6856,191.3253,191.9058|131:173.6458,177.4926,190.1140,189.9980,216.8947|119:169.2740,172.6839,179.9200,186.9335,202.7634|96:219.3241,253.8643,198.9599,258.6205,267.7653|162:183.9329,215.7256,222.9415,242.5571,268.3272|107:234.5454,228.0713,258.1324,227.1792,272.8931|0:218.2598,259.2857,259.9305,225.3027,244.4999",,,0,,,,,1,1,1,1,1,False,True,12,12,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,14,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,14,168.05209350585938,284.3173828125,160.97048950195312,258.88662109375,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,183.55618286132812,219.19806823730468,202.45458984375,284.3173828125,34.749880511385435,,,,,,,,,,,,,,,,,,,,,"87:228.5847,285.7688,239.7036,235.0732,284.3174|157:185.7315,229.5876,189.1137,288.0552,220.8486|149:192.0550,249.6136,200.3026,263.1784,253.7944|109:212.2543,222.6750,238.1681,229.0018,282.6288|143:188.9219,187.3559,191.1237,190.9805,203.1273|114:176.5178,185.5576,212.5878,195.0713,202.1485|117:196.4358,180.9529,185.6674,192.5157,185.2116|2:216.4893,173.4109,171.8448,185.0137,200.7595|88:190.6224,183.5951,192.1596,209.5022,188.9305|145:193.2276,209.4642,191.1364,225.5307,193.8634|166:212.7628,197.7713,195.1526,205.1893,193.0121|141:205.7370,245.3497,206.4608,250.9621,190.5849|65:165.8100,173.1516,174.7889,180.8682,183.5562|6:180.6510,199.6856,191.3253,191.9058,202.7607|131:177.4926,190.1140,189.9980,216.8947,196.6961|119:172.6839,179.9200,186.9335,202.7634,197.8087|96:253.8643,198.9599,258.6205,267.7653,280.7653|162:215.7256,222.9415,242.5571,268.3272,237.5081|107:228.0713,258.1324,227.1792,272.8931,273.1095|0:259.2857,259.9305,225.3027,244.4999,212.5300",,,0,,,,,1,1,1,1,1,False,True,13,13,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,15,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,15,166.811767578125,286.60382080078125,161.7849006652832,260.58887939453126,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,178.70082092285156,221.1374053955078,217.2654571533203,286.60382080078125,29.859557573056485,,,,,,,,,,,,,,,,,,,,,"87:285.7688,239.7036,235.0732,284.3174,232.5074|157:229.5876,189.1137,288.0552,220.8486,222.3136|149:249.6136,200.3026,263.1784,253.7944,255.6936|109:222.6750,238.1681,229.0018,282.6288,252.4718|143:187.3559,191.1237,190.9805,203.1273,196.2889|114:185.5576,212.5878,195.0713,202.1485,207.2632|117:180.9529,185.6674,192.5157,185.2116,214.5475|2:173.4109,171.8448,185.0137,200.7595,188.6232|88:183.5951,192.1596,209.5022,188.9305,178.7008|145:209.4642,191.1364,225.5307,193.8634,244.4436|166:197.7713,195.1526,205.1893,193.0121,186.6354|141:245.3497,206.4608,250.9621,190.5849,200.2143|65:173.1516,174.7889,180.8682,183.5562,193.9738|6:199.6856,191.3253,191.9058,202.7607,197.1225|131:190.1140,189.9980,216.8947,196.6961,192.2969|119:179.9200,186.9335,202.7634,197.8087,219.9834|96:198.9599,258.6205,267.7653,280.7653,269.5443|162:222.9415,242.5571,268.3272,237.5081,244.5118|107:258.1324,227.1792,272.8931,273.1095,239.0082|0:259.9305,225.3027,244.4999,212.5300,286.6038",,,0,,,,,1,1,1,1,1,False,True,14,14,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,16,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,16,164.22731018066406,283.20050048828125,162.59931182861328,269.71088256835935,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,186.431396484375,220.73522567749023,218.01092529296875,283.20050048828125,22.05540264031338,,,,,,,,,,,,,,,,,,,,,"87:239.7036,235.0732,284.3174,232.5074,240.3592|157:189.1137,288.0552,220.8486,222.3136,216.8938|149:200.3026,263.1784,253.7944,255.6936,202.9100|109:238.1681,229.0018,282.6288,252.4718,218.8473|143:191.1237,190.9805,203.1273,196.2889,217.7194|114:212.5878,195.0713,202.1485,207.2632,218.7954|117:185.6674,192.5157,185.2116,214.5475,201.9249|2:171.8448,185.0137,200.7595,188.6232,206.0812|88:192.1596,209.5022,188.9305,178.7008,218.3025|145:191.1364,225.5307,193.8634,244.4436,196.1246|166:195.1526,205.1893,193.0121,186.6354,207.3746|141:206.4608,250.9621,190.5849,200.2143,283.2005|65:174.7889,180.8682,183.5562,193.9738,186.4314|6:191.3253,191.9058,202.7607,197.1225,221.7090|131:189.9980,216.8947,196.6961,192.2969,214.5633|119:186.9335,202.7634,197.8087,219.9834,198.8684|96:258.6205,267.7653,280.7653,269.5443,238.2484|162:242.5571,268.3272,237.5081,244.5118,231.0567|107:227.1792,272.8931,273.1095,239.0082,257.0948|0:225.3027,244.4999,212.5300,286.6038,238.1993",,,0,,,,,1,1,1,1,1,False,True,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,17,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,17,166.18521118164062,305.4815979003906,163.41310501098633,277.7588348388672,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,194.633544921875,229.74515380859376,224.95272827148438,305.4815979003906,28.683724978311197,,,,,,,,,,,,,,,,,,,,,"87:235.0732,284.3174,232.5074,240.3592,238.9891|157:288.0552,220.8486,222.3136,216.8938,259.6105|149:263.1784,253.7944,255.6936,202.9100,245.4605|109:229.0018,282.6288,252.4718,218.8473,281.4934|143:190.9805,203.1273,196.2889,217.7194,254.3907|114:195.0713,202.1485,207.2632,218.7954,219.9889|117:192.5157,185.2116,214.5475,201.9249,209.0902|2:185.0137,200.7595,188.6232,206.0812,205.4924|88:209.5022,188.9305,178.7008,218.3025,194.6335|145:225.5307,193.8634,244.4436,196.1246,221.6806|166:205.1893,193.0121,186.6354,207.3746,196.9028|141:250.9621,190.5849,200.2143,283.2005,201.3222|65:180.8682,183.5562,193.9738,186.4314,210.7941|6:191.9058,202.7607,197.1225,221.7090,228.2249|131:216.8947,196.6961,192.2969,214.5633,215.7962|119:202.7634,197.8087,219.9834,198.8684,196.2935|96:267.7653,280.7653,269.5443,238.2484,229.0435|162:268.3272,237.5081,244.5118,231.0567,236.5836|107:272.8931,273.1095,239.0082,257.0948,243.6309|0:244.4999,212.5300,286.6038,238.1993,305.4816",,,0,,,,,1,1,1,1,1,False,True,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,18,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,18,168.74925231933594,290.63775634765625,164.22731018066406,283.423876953125,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,177.53785705566406,234.87848205566405,236.00350189208984,290.63775634765625,29.663959241809607,,,,,,,,,,,,,,,,,,,,,"87:284.3174,232.5074,240.3592,238.9891,278.6513|157:220.8486,222.3136,216.8938,259.6105,289.1190|149:253.7944,255.6936,202.9100,245.4605,257.9525|109:282.6288,252.4718,218.8473,281.4934,241.3698|143:203.1273,196.2889,217.7194,254.3907,235.8387|114:202.1485,207.2632,218.7954,219.9889,241.5936|117:185.2116,214.5475,201.9249,209.0902,214.0827|2:200.7595,188.6232,206.0812,205.4924,219.9865|88:188.9305,178.7008,218.3025,194.6335,177.5379|145:193.8634,244.4436,196.1246,221.6806,197.0462|166:193.0121,186.6354,207.3746,196.9028,197.0414|141:190.5849,200.2143,283.2005,201.3222,290.6378|65:183.5562,193.9738,186.4314,210.7941,227.3362|6:202.7607,197.1225,221.7090,228.2249,219.3649|131:196.6961,192.2969,214.5633,215.7962,252.3164|119:197.8087,219.9834,198.8684,196.2935,206.5672|96:280.7653,269.5443,238.2484,229.0435,236.1683|162:237.5081,244.5118,231.0567,236.5836,218.8794|107:273.1095,239.0082,257.0948,243.6309,238.0679|0:212.5300,286.6038,238.1993,305.4816,258.0121",,,0,,,,,1,1,1,1,1,False,True,17,17,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,19,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,19,166.40374755859375,308.21856689453125,164.2275161743164,284.2056945800781,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,189.59808349609375,233.31855010986328,224.9063949584961,308.21856689453125,33.32221231473478,,,,,,,,,,,,,,,,,,,,,"87:232.5074,240.3592,238.9891,278.6513,217.3496|157:222.3136,216.8938,259.6105,289.1190,264.8503|149:255.6936,202.9100,245.4605,257.9525,282.3626|109:252.4718,218.8473,281.4934,241.3698,247.4072|143:196.2889,217.7194,254.3907,235.8387,215.8204|114:207.2632,218.7954,219.9889,241.5936,213.6208|117:214.5475,201.9249,209.0902,214.0827,234.6970|2:188.6232,206.0812,205.4924,219.9865,198.8721|88:178.7008,218.3025,194.6335,177.5379,190.6909|145:244.4436,196.1246,221.6806,197.0462,189.5981|166:186.6354,207.3746,196.9028,197.0414,195.6063|141:200.2143,283.2005,201.3222,290.6378,232.4632|65:193.9738,186.4314,210.7941,227.3362,208.8162|6:197.1225,221.7090,228.2249,219.3649,210.0034|131:192.2969,214.5633,215.7962,252.3164,266.5612|119:219.9834,198.8684,196.2935,206.5672,207.0330|96:269.5443,238.2484,229.0435,236.1683,308.2186|162:244.5118,231.0567,236.5836,218.8794,244.1289|107:239.0082,257.0948,243.6309,238.0679,275.7526|0:286.6038,238.1993,305.4816,258.0121,262.5187",,,0,,,,,1,1,1,1,1,False,True,18,18,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,20,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,20,165.0863800048828,278.68121337890625,164.22772216796875,285.18821411132814,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,201.65301513671875,228.88672409057617,219.64159393310547,278.68121337890625,19.604594934660565,,,,,,,,,,,,,,,,,,,,,"87:240.3592,238.9891,278.6513,217.3496,245.3201|157:216.8938,259.6105,289.1190,264.8503,253.5713|149:202.9100,245.4605,257.9525,282.3626,238.9924|109:218.8473,281.4934,241.3698,247.4072,221.5837|143:217.7194,254.3907,235.8387,215.8204,220.1001|114:218.7954,219.9889,241.5936,213.6208,233.3080|117:201.9249,209.0902,214.0827,234.6970,254.0206|2:206.0812,205.4924,219.9865,198.8721,216.9541|88:218.3025,194.6335,177.5379,190.6909,218.5106|145:196.1246,221.6806,197.0462,189.5981,201.6530|166:207.3746,196.9028,197.0414,195.6063,215.8594|141:283.2005,201.3222,290.6378,232.4632,218.9804|65:186.4314,210.7941,227.3362,208.8162,203.2661|6:221.7090,228.2249,219.3649,210.0034,214.5625|131:214.5633,215.7962,252.3164,266.5612,219.1831|119:198.8684,196.2935,206.5672,207.0330,214.6269|96:238.2484,229.0435,236.1683,308.2186,256.1629|162:231.0567,236.5836,218.8794,244.1289,278.6812|107:257.0948,243.6309,238.0679,275.7526,237.7510|0:238.1993,305.4816,258.0121,262.5187,214.6471",,,0,,,,,1,1,1,1,1,False,False,19,19,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,21,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,21,165.4861297607422,296.9278259277344,164.2279281616211,284.75279846191404,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,204.65359497070312,235.5401466369629,237.32080841064453,296.9278259277344,20.440546384209348,,,,,,,,,,,,,,,,,,,,,"87:238.9891,278.6513,217.3496,245.3201,245.2790|157:259.6105,289.1190,264.8503,253.5713,243.7587|149:245.4605,257.9525,282.3626,238.9924,237.7136|109:281.4934,241.3698,247.4072,221.5837,254.4722|143:254.3907,235.8387,215.8204,220.1001,221.2934|114:219.9889,241.5936,213.6208,233.3080,212.3692|117:209.0902,214.0827,234.6970,254.0206,225.1908|2:205.4924,219.9865,198.8721,216.9541,213.2369|88:194.6335,177.5379,190.6909,218.5106,227.1798|145:221.6806,197.0462,189.5981,201.6530,224.4799|166:196.9028,197.0414,195.6063,215.8594,204.6536|141:201.3222,290.6378,232.4632,218.9804,223.2552|65:210.7941,227.3362,208.8162,203.2661,211.8823|6:228.2249,219.3649,210.0034,214.5625,236.9280|131:215.7962,252.3164,266.5612,219.1831,240.7635|119:196.2935,206.5672,207.0330,214.6269,238.0549|96:229.0435,236.1683,308.2186,256.1629,248.1939|162:236.5836,218.8794,244.1289,278.6812,246.0893|107:243.6309,238.0679,275.7526,237.7510,259.0809|0:305.4816,258.0121,262.5187,214.6471,296.9278",,,0,,,,,1,1,1,1,1,False,True,20,20,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,22,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,22,165.77670288085938,279.6029052734375,164.22813415527344,285.7687683105469,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,200.0400390625,234.77151947021486,235.3147430419922,279.6029052734375,20.112153287449406,,,,,,,,,,,,,,,,,,,,,"87:278.6513,217.3496,245.3201,245.2790,241.0403|157:289.1190,264.8503,253.5713,243.7587,267.2530|149:257.9525,282.3626,238.9924,237.7136,219.2596|109:241.3698,247.4072,221.5837,254.4722,240.4597|143:235.8387,215.8204,220.1001,221.2934,200.0400|114:241.5936,213.6208,233.3080,212.3692,240.2625|117:214.0827,234.6970,254.0206,225.1908,230.3670|2:219.9865,198.8721,216.9541,213.2369,226.9425|88:177.5379,190.6909,218.5106,227.1798,245.5146|145:197.0462,189.5981,201.6530,224.4799,254.2000|166:197.0414,195.6063,215.8594,204.6536,206.0730|141:290.6378,232.4632,218.9804,223.2552,246.1468|65:227.3362,208.8162,203.2661,211.8823,212.8818|6:219.3649,210.0034,214.5625,236.9280,229.7695|131:252.3164,266.5612,219.1831,240.7635,240.7232|119:206.5672,207.0330,214.6269,238.0549,220.6407|96:236.1683,308.2186,256.1629,248.1939,221.5593|162:218.8794,244.1289,278.6812,246.0893,213.6425|107:238.0679,275.7526,237.7510,259.0809,259.0515|0:258.0121,262.5187,214.6471,296.9278,279.6029",,,0,,,,,1,1,1,1,1,False,False,21,21,2,1
