dataset_id,n,d,r,type,split,method,split_id,seed_tag,seed,n_clients,louvain_res,metis_num_coms,client_assignment,alpha
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,427523369,8,,,equal,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1657845132,8,,,zipf,0.4
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,552152575,32,,,equal,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,280594809,32,,,zipf,0.4
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,758203412,8,0.5,,,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1092553864,32,0.5,,,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,848301241,8,0.5,,equal,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1779536227,8,0.5,,zipf,0.4
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1221349974,32,0.5,,equal,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,959115957,32,0.5,,zipf,0.4
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,703877690,8,,8.0,,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,785675925,32,,32.0,,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,2034584195,8,,8.0,equal,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1691615103,8,,8.0,zipf,0.4
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1230304930,32,,32.0,equal,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1414690773,32,,32.0,zipf,0.4
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1013470635,8,,,,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1068943280,32,,,,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,25052126,8,,,equal,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1203645998,8,,,zipf,0.4
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,781567315,32,,,equal,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1658702843,32,,,zipf,0.4
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1033160381,8,0.5,,,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,928269585,32,0.5,,,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,65746172,8,0.5,,equal,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1821844928,8,0.5,,zipf,0.4
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,729018906,32,0.5,,equal,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1976046982,32,0.5,,zipf,0.4
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1948188179,8,,8.0,,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1603502996,32,,32.0,,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1872572459,8,,8.0,equal,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,970870667,8,,8.0,zipf,0.4
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1386507096,32,,32.0,equal,
data_2000_4_3.0_chordal,2000,4,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,592407591,32,,32.0,zipf,0.4
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,205141606,8,,,,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1040334272,32,,,,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,115000343,8,,,equal,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,851588894,8,,,zipf,0.4
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,137570690,32,,,equal,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,2016894094,32,,,zipf,0.4
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,787110740,8,0.5,,,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,203561104,32,0.5,,,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1684975102,8,0.5,,equal,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1891221084,8,0.5,,zipf,0.4
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1127590630,32,0.5,,equal,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1023988522,32,0.5,,zipf,0.4
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,85342599,8,,8.0,,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1363010903,32,,32.0,,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,289725619,8,,8.0,equal,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,826835908,8,,8.0,zipf,0.4
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1090954386,32,,32.0,equal,
data_2000_4_4.0_chordal,2000,4,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1023978046,32,,32.0,zipf,0.4
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1816572778,8,,,,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,672238355,32,,,,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1494120437,8,,,equal,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,155467767,8,,,zipf,0.4
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1404280997,32,,,equal,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1739627953,32,,,zipf,0.4
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,2119795288,8,0.5,,,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,553591761,32,0.5,,,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,616840551,8,0.5,,equal,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1392908104,8,0.5,,zipf,0.4
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1328596771,32,0.5,,equal,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1711658367,32,0.5,,zipf,0.4
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,354484863,8,,8.0,,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,2073437478,32,,32.0,,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1555448849,8,,8.0,equal,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,957131097,8,,8.0,zipf,0.4
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,829227936,32,,32.0,equal,
data_2000_6_2.0_chordal,2000,6,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1482908948,32,,32.0,zipf,0.4
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1806571158,8,,,,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,720343130,32,,,,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1334021025,8,,,equal,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,2088881185,8,,,zipf,0.4
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,92083738,32,,,equal,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1879552598,32,,,zipf,0.4
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,650336563,8,0.5,,,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,375897773,32,0.5,,,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,950344753,8,0.5,,equal,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,79936322,8,0.5,,zipf,0.4
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,672208103,32,0.5,,equal,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,168966811,32,0.5,,zipf,0.4
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1785429535,8,,8.0,,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1599540102,32,,32.0,,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,997878355,8,,8.0,equal,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,946965943,8,,8.0,zipf,0.4
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1155297403,32,,32.0,equal,
data_2000_6_3.0_chordal,2000,6,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1321289148,32,,32.0,zipf,0.4
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,43113157,8,,,,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1156083422,32,,,,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1240950017,8,,,equal,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,446609883,8,,,zipf,0.4
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,359211520,32,,,equal,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1250463471,32,,,zipf,0.4
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1547774551,8,0.5,,,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,412029104,32,0.5,,,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1733526330,8,0.5,,equal,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,646647047,8,0.5,,zipf,0.4
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,176080855,32,0.5,,equal,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1856942280,32,0.5,,zipf,0.4
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,2142000753,8,,8.0,,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1439518081,32,,32.0,,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1766389725,8,,8.0,equal,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,679523912,8,,8.0,zipf,0.4
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1444260774,32,,32.0,equal,
data_2000_6_4.0_chordal,2000,6,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1618189298,32,,32.0,zipf,0.4
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,2108941841,8,,,,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1596472529,32,,,,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1103564912,8,,,equal,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,44740702,8,,,zipf,0.4
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1873507048,32,,,equal,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,309046799,32,,,zipf,0.4
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1134835725,8,0.5,,,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1055232375,32,0.5,,,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1773432886,8,0.5,,equal,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1362775952,8,0.5,,zipf,0.4
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,433006572,32,0.5,,equal,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,258438571,32,0.5,,zipf,0.4
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,544439205,8,,8.0,,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,542719845,32,,32.0,,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,541040815,8,,8.0,equal,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1038229246,8,,8.0,zipf,0.4
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,283593227,32,,32.0,equal,
data_2000_8_2.0_chordal,2000,8,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1069848738,32,,32.0,zipf,0.4
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,2106141940,8,,,,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1072527019,32,,,,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1116996487,8,,,equal,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1783993045,8,,,zipf,0.4
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1847104309,32,,,equal,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,277069265,32,,,zipf,0.4
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,552997705,8,0.5,,,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,642378043,32,0.5,,,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1102501448,8,0.5,,equal,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,650044723,8,0.5,,zipf,0.4
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1455121309,32,0.5,,equal,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1352997008,32,0.5,,zipf,0.4
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1407375483,8,,8.0,,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1118344310,32,,32.0,,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,331057651,8,,8.0,equal,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1891692889,8,,8.0,zipf,0.4
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1033859256,32,,32.0,equal,
data_2000_8_3.0_chordal,2000,8,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,603384416,32,,32.0,zipf,0.4
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1577758343,8,,,,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1973549199,32,,,,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,286988485,8,,,equal,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,650302220,8,,,zipf,0.4
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,2128828490,32,,,equal,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,472043573,32,,,zipf,0.4
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,319749110,8,0.5,,,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1067060301,32,0.5,,,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1526863848,8,0.5,,equal,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1180233315,8,0.5,,zipf,0.4
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,2081797437,32,0.5,,equal,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1221076610,32,0.5,,zipf,0.4
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1990225528,8,,8.0,,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,196505605,32,,32.0,,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1579910268,8,,8.0,equal,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,706206828,8,,8.0,zipf,0.4
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,2012472679,32,,32.0,equal,
data_2000_8_4.0_chordal,2000,8,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,741005224,32,,32.0,zipf,0.4
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1045493201,8,,,,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1958064753,32,,,,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,818337434,8,,,equal,
